,AUDIT_COMMITTEE_MEETINGS,SAY_PAY_SUPPORT_LEVEL,TOT_OTHER_COMP_AW_TO_CEO_&_EQUIV,TOTAL_EXEC_PAY_AS_PCT_OPEX,TOT_SALARIES_PAID_TO_CEO_&_EQUIV,TOT_SALARIES_&_BNS_PD_TO_EXECS,TOT_N_EQTY_INCENT_GIVEN_TO_EXECS,SAY_PAY_NUMBER_OF_VOTES_FOR,TOT_EXEC_PAY_AS_PCT_SG&A_NET_R&D,TOT_OPTION_AWARDS_GIVEN_TO_EXECS,TOT_EXEC_PAY_AS_PCT_TOT_PSNL_EXP,TOT_N_EQT_INCENT_GVN_TO_CEO_&_EQ,PCT_BOD_COMP_PD_IN_STK_AWD,NUM_EXECUTIVE_CHANGES,AVERAGE_BOD_TOTAL_COMPENSATION,ESG_DISCLOSURE_SCORE,CFO_TENURE_AS_OF_FY_END,CHG_OF_CTRL_BFIT_GOLD_CHUTE_AGR,CLAWBACK_PROVISION_FOR_EXEC_COMP,GENDER_PAY_GAP_BREAKOUT,BLANK_CHECK_PREFERRED_AUTHORIZED,Dates,Entreprises
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-12-31,31
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-31,31
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-31,31
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-31,31
282,4.3249702613492165,77.33167026702003,40499.92041926869,0.05832279754419396,926498.3518279783,1881016.4123935432,1162365.7305096101,361.5588048095658,0.07690016580344458,0.0,0.15217323236345767,761905.8177246839,8.581486016370771e-07,8.785498242066567e-06,117243.48318687762,7.8512,3.142502997458635,0.0,0.0,0.0,1.0000000201483434,2017-12-31,31
283,1.0,91.587,41643858.583,0.35259121708898244,1170565.643,10907131.087,7917402.619,376.289,0.16404162935372354,6525324.006,0.36429094019508773,3078080.432,2.7629999043319318,4.0,93289.34433447947,55.7851,14.41042099639934,1.0,1.0,0.0,1.0,2018-12-31,31
284,9.0,90.378,320166.054,0.380797701319682,1358701.179,10029465.569,6746081.927999999,372.815,0.3284956934349388,7781397.266,1.160435209253532,3329158.405,40.056,1.0,330051.851,57.8512,3.2358350485323712,1.0,1.0,1.0,1.0,2019-12-31,31
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-12-31,16
286,8.0,94.28713293944317,29594.0230440457,0.34299878854588234,1999993.0862914736,16491253.096961925,0.0,806.9268725709792,0.4690070581220243,451604.93956041674,0.2150006828215084,0.0,2.364995787381548,4.999978355555938,219164.09907127067,51.2397,5.4169001093779485,0.9999930623794641,2.562289214923601e-06,0.3715391710957353,0.0,2006-12-31,16
287,8.0,87.46952883605978,284657.2290493379,0.204,1500000.0,19017000.0,4213985.6536471,4495.4346621559,0.251,3307439.100169948,0.169,2242330.035760477,0.41737298904549613,5.0,103653.25,57.0248,3.083,0.10327745493942678,0.0,0.0,0.0,2007-12-31,16
288,6.0,87.01626052746062,41129.4319524934,0.14,1530000.0,6317890.0,1404660.7564593845,759.7549918300322,0.174,404624.10297260806,0.144,1005415.8759885088,0.0,1.0,127726.381,61.9835,4.083,0.7261781403672977,0.0,0.0,0.0,2008-12-31,16
289,7.0,96.10504728488885,119477.4026178676,0.099,1530000.0,5282000.0,2930669.5424852925,5403.638607558171,0.14,1810.9375669032518,0.101,2358827.7709740913,13.236004909920153,2.0,123738.19,65.2893,5.083,0.6711921294025113,0.0,0.0,0.0,2009-12-31,16
290,7.0,81.07756644082255,63279.235035718055,0.201,1530000.0,17831000.0,4295163.480538296,868.6770219887985,0.285,5362235.721449037,0.201,2296260.7071737465,1.9305003868420492,1.0,127341.571,67.3554,6.082999999999999,0.7358962860163095,0.0,0.0,0.0,2010-12-31,16
291,7.0,95.24613378425927,776242.6606934402,0.214,2008000.0,19282000.0,4307401.0521755675,9269.068552178385,0.31,1434886.1829203567,0.224,2265202.3674311372,0.6205696493202378,1.0,141199.714,72.314,7.082999999999999,0.0,0.0,0.0,0.0,2011-12-31,16
292,6.0,95.2395722937807,139090.54013383677,0.185,2008000.0,15834000.0,4565645.637357862,472.20728695007216,0.264,1709177.900019983,0.195,2443706.767903826,0.8854046737153024,1.0,141562.571,66.5289,8.083,0.0,0.0,0.0,0.0,2012-12-31,16
293,6.0,83.5759034372088,1302624.0200740716,0.213,2008000.0,13882000.0,4742350.3301685415,2316.364247728857,0.301,4725603.947894872,0.214,2607391.055925524,0.0,2.0,119093.36,66.5289,9.083,0.0,0.0,0.0,0.0,2013-12-31,16
294,6.0,81.8738090264977,1635428.7465593035,0.184,2008000.0,13412000.0,4719645.159216656,1187.1262717912466,0.255,4225313.602392442,0.193,2650397.4070553663,0.0,2.0,148454.792,63.2231,10.083,0.0,0.0,0.0,0.0,2014-12-31,16
295,6.0,83.68433441743275,148000.0,0.173,2008000.0,11500000.0,3705052.5924190707,354.62941733309447,0.253,646456.5422294723,0.172,2743391.7989689196,1.9787231650602564,1.0,167547.19,58.6777,11.083,0.0,0.0,0.0,0.0,2015-12-31,16
296,6.0,91.25368071589114,618000.0,0.153,2008000.0,15335000.0,3446239.9287192305,369.7884698669853,0.233,6810977.252527714,0.161,2162616.4510932523,0.8129980712208856,2.0,168007.952,58.6777,12.083,0.0,0.0,0.0,0.0,2016-12-31,16
297,6.0,94.0107955006944,167000.0,0.14,2008000.0,15566000.0,3435611.804091463,475.17839344269646,0.222,2726974.3845677967,0.15,2144553.8663238487,0.0,4.0,200399.896,57.8512,13.083,0.0,0.0,0.0,0.0,2017-12-31,16
298,6.0,97.868,195000.0,0.142,2048000.0,16012000.0,3507654.8757425663,549.9540000000001,0.222,1808036.5554762671,0.159,2144752.671486154,0.0,0.0,183520.957,57.8512,14.083,0.0,0.0,0.0,0.0,2018-12-31,16
299,6.0,97.868,155000.0,0.129,2144000.0,15659000.0,3542113.930771897,549.9540000000001,0.197,2852937.083155274,0.158,2175972.8464198057,0.0,5.0,232100.8,57.8512,0.667,0.0,0.0,0.0,0.0,2019-12-31,16
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-12-31,27
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-31,27
302,7.308238232038263,93.80199673107887,895027.0981425118,0.031,1923000.0,14527000.0,4238222.254946015,6234.091492344915,0.24955365351078426,7734068.184886053,0.2411,2430414.223676323,0.5874860963842519,2.0,51769.2308,41.00227680357745,1.9167,0.11220080702185226,0.11220080702185226,0.6107499513356935,0.0,2007-12-31,27
303,5.0,96.46290387940046,8105.284803452422,0.014,2018000.0,6173000.0,1623614.3977024525,2576.024172067198,0.11401777642082712,168427.34514406792,0.1036,1203249.3839535555,0.0,0.0,65733.3333,49.1228,2.9167,0.7456465893870282,0.0,0.0,0.0,2008-12-31,27
304,7.0,85.35122072304185,121050.22506525731,0.0273,1572000.0,3926000.0,1381159.5002687399,1732.5594096059892,0.04421742828270292,513865.83577387594,0.0571,1225931.419111551,0.0,6.0,66352.9412,51.7544,0.75,0.14935311385848313,0.0,0.0,6.3415281005245e-17,2009-12-31,27
305,5.0,89.21393717419708,84083.19910143988,0.0273,1353000.0,3821000.0,296476.0261925189,1602.23906728545,0.03987910275135444,373243.8970690731,0.0571,239553.2849135348,0.0,0.0,72142.8571,56.1404,1.75,0.7632634481084439,0.0,0.0,2.4378734574680614e-09,2010-12-31,27
306,5.0,94.79071962771846,378644.7584303743,0.0273,1353000.0,2666000.0,1103514.0025283042,2562.845154852378,0.0635200770657243,23989.159685100338,0.0571,891641.7548111635,1.9149405163806277,1.0,68916.6667,57.8947,2.75,0.0,1.0,0.0,2.2384539004720594e-09,2011-12-31,27
307,5.0,94.65921611299552,281667.74258122745,0.0273,1353000.0,2572000.0,1185943.681003394,2285.6876272906097,0.06729340852771934,40545.88546091966,0.0571,958245.1173381959,2.556996863365414,1.0,67166.6667,49.1228,3.75,0.0,1.0,0.0,2.159666847817482e-10,2012-12-31,27
308,5.0,97.55614695576257,29000.0,0.0463,1809000.0,3309000.0,716396.4882570071,1574.5927820864363,0.11593610838369417,0.0,0.0831,578849.9470478165,2.880482039743269,2.0,61533.3333,53.0702,4.75,0.0,1.0,0.0,5.2230445750453674e-11,2013-12-31,27
309,5.0,98.827,45000.0,0.0472,1270000.0,2814000.0,1119191.9939984253,3805.24,0.006109133290771559,7645.839591811305,0.0837,904309.6065958304,4.424943350916191,0.0,86571.4286,51.7544,5.75,0.0,1.0,0.0,3.2787003103632863e-16,2014-12-31,27
310,5.0,99.53,473000.0,0.0706,1630000.0,4625000.0,2285113.1632091585,3845.66,0.0405621153734098,599845.063025315,0.1323,1846376.490119474,7.107126224935358,0.0,93857.1429,53.0702,6.75,0.0,1.0,0.0,3.4345076765563396e-11,2015-12-31,27
311,6.0,99.53,553000.0,0.0649,1663000.0,4821000.0,2633649.748022256,3845.66,0.03063560791059101,231436.52283997764,0.1367,2127994.8215467357,2.9437888866842243,0.0,120875.0,54.386,7.75,0.0,1.0,0.0,0.0,2016-12-31,27
312,5.0,99.53,624000.0,0.0767,1713000.0,4964000.0,2247150.493648418,3845.66,0.04123844044478047,58665.27475211967,0.145,1815702.5691480122,0.0,4.0,108375.0,55.7018,0.6667,0.0,1.0,0.0,0.0,2017-12-31,27
313,5.0,99.53,561000.0,0.0616,1750000.0,4157200.0,1695358.2051353527,3845.66,0.05267411183550411,1022335.5011437357,0.1215,1369853.1795672595,0.0,0.0,102555.5556,58.3333,1.6667,1.0,1.0,0.0,3.5191457502561224e-10,2018-12-31,27
314,5.0,93.425,561000.0,0.0474,1750000.0,3784700.0,1294143.0625648021,2143.97,0.12181011358113877,403572.81844922935,0.0853,1045670.4569567767,0.0,1.0,119166.6667,57.0175,0.9167,1.0,1.0,0.0,2.7611893411368754e-10,2019-12-31,27
315,6.0,91.14387090368307,40505.85259711122,0.058351237540841705,926524.2125362018,1881612.0865306428,1579645.9328134544,663.117804074589,0.07689660676018162,5249200.606535919,0.15209693701963858,1035424.0447436826,0.00019054864521682817,0.0,117243.18710172435,46.6942,4.021960710021805,0.0,0.0,0.0,0.6748624846962569,2005-12-31,36
316,7.0,91.22917281454957,2036241.9057219403,0.011807921463516087,600060.6842721327,2110213.920757211,147679.3759826844,1580.9050732406158,0.402363163917979,0.0,0.15111334041458496,33631.299580997,2.252696507765122,4.7426490532538535e-05,91995.08738344209,49.1736,5.637495777623052,1.0,0.0,0.0,0.9312266632589804,2006-12-31,36
317,6.0,92.08995550178102,14622.940652895526,0.2391,1055000.0,4144070.0,525309.7743595883,706.199940021651,0.08794239114133875,755607.8010149631,0.6839,424451.4595703337,1.4868208981085493,0.0,207718.7273,50.8264,3.1530207165822524,1.0,0.0,0.0,5.767305679633045e-11,2007-12-31,36
318,5.0,93.05904402573384,9207.63931558487,0.267,1100000.0,4213451.0,1259379.6953887409,726.2036584284581,0.04000642602435097,694543.3242690192,0.802,1129905.2023727433,3.008609163376055,0.0,59604.0,50.8264,3.8234172667089585,1.0,0.0,0.0,1.6292185381606788e-10,2008-12-31,36
319,4.0,88.22723197500973,51662.71289753334,0.2302,1366139.0,4039590.0,1627902.9374182115,1690.304441445701,0.039244610229047974,827778.2371285501,0.7179,1431384.928430799,2.2151631945106325,2.0,49446.4286,54.5455,1.502159220797516,1.0,0.0,0.0,7.432178339855605e-10,2009-12-31,36
320,4.0,94.29891638060322,261579.09771690003,0.1437,970000.0,2730279.0,1059039.9949451152,3479.8177737573255,0.16076819590213048,18789.975329748486,0.4602,855706.658315691,2.779568379132153,0.0,42528.0,56.6116,2.8082763257615526,0.0,0.0,0.0,1.706800473694857e-09,2010-12-31,36
321,4.0,90.73283294543255,7492.995220383618,0.1555,1000000.0,3071867.0,324902.2353522036,1604.1164871296248,0.042970288441270627,8604.460941465282,0.3944,262521.7247880622,0.0,0.0,56840.3333,57.8512,1.7465871378471554,0.0,0.0,0.0,4.331987807141025e-09,2011-12-31,36
322,4.0,88.2664206624121,411725.2586516746,0.1484,1035000.0,3542434.0,0.0,650.8164806949196,0.1407513922029132,117651.58996553955,0.3849,0.0,3.0556354476739744,0.0,58804.4615,57.8512,2.7585662341146002,0.0,0.0,0.0,1.550087888062504e-09,2012-12-31,36
323,4.0,92.43472776596488,63606.751999477216,0.1409,1100000.0,3420698.0,0.0,934.2326405259948,0.10611249259851466,185192.23185100307,0.3646,0.0,0.6341461198666267,2.0,54961.6154,58.6777,4.088766161193144,0.0,0.0,0.0,1.8482691833150292e-09,2013-12-31,36
324,4.0,90.50536262666357,21164.97293630881,0.1349,1127500.0,3210591.0,129433.45086778222,986.9112302370735,0.022161616493549686,3172.6629870651727,0.3539,104582.51458395402,0.0,0.0,64458.3333,59.5041,2.8481954164104675,0.0,0.0,0.0,4.914603460166654e-09,2014-12-31,36
325,5.0,98.12309540513445,6873.0,0.1002,1532696.0,3337893.0,1060962.1767278707,1522.074455763209,0.06114161938592322,0.0,0.2917,857259.785447667,2.2305802250053985,2.0,56201.3333,57.438,3.2057105231719514,0.0,0.0,0.0,8.971027387920634e-10,2015-12-31,36
326,4.0,97.34109557293588,3260.0,0.0621,950000.0,1833649.0,0.0,774.4732471453707,0.011795085795565768,2851.5536036915873,0.1553,0.0,0.0,0.0,64724.3846,62.8099,3.2695542230532837,0.0,0.0,1.0,1.6453435690468493e-09,2016-12-31,36
327,4.0,97.1963787822302,4110.0,0.0599,950000.0,1863900.0,0.0,870.5177438766015,0.010755121902921968,4491.852647327933,0.1575,0.0,0.0,0.0,63823.6923,64.0496,3.2926667720965375,0.0,0.0,1.0,2.35145643553645e-09,2017-12-31,36
328,4.0,96.42870523896914,6355.0,0.0868,950000.0,2193075.0,0.0,1422.1104004588585,0.061153392401808455,0.0,0.1939,0.0,0.0,0.0,72708.3333,58.2645,3.627844696334546,0.0,0.0,1.0,2.6734830038679403e-09,2018-12-31,36
329,4.0,94.02879982111735,7417.0,0.0903,1100000.0,2634155.0,0.0,2137.3346818180858,0.2041318506948087,0.0,0.216,0.0,0.0,0.0,75241.0,56.6116,2.8687266499300117,0.0,0.0,1.0,2.7813572256361556e-09,2019-12-31,36
330,5.2,93.80419869608377,853052.8244575396,0.13486,1306886.4,7087695.8,1293933.2206778675,1621.2911727118815,0.20842,30.683023826403637,0.1714,848145.4870056096,1.61748360998096e-05,1.0,115916.5454,47.5207,3.972077744514665,0.6,0.0,0.0,0.4565507751336325,2005-12-31,41
331,7.0,92.10141918721136,33820.20517791121,0.018886743322049777,1240099.9056217433,3196819.7739359,874029.9600351958,1612.1233691812429,0.35097263006061985,0.0,0.3194169996262081,572907.9014782455,0.9932673173846452,0.06900674150618853,78233.44338333067,48.3471,7.088874242324499,0.44030532376314996,0.5596947401456285,0.0,0.5667797701585512,2006-12-31,41
332,8.0,82.56293994061193,6774.0,0.223,2199320.0,20682204.0,2922524.107511537,1579.9693456548853,0.286,1367562.4845068508,0.154,1780875.534732683,2.3236638138232495,5.0,142382.318,50.8264,1.417,0.12953692647045434,0.0,0.0,0.0,2007-12-31,41
333,6.0,95.61125071303489,1300774.0,0.178,1980000.0,13850307.0,3413937.465960027,8277.079406513472,0.222,2132789.9474962843,0.132,2248319.922056879,0.22829348241476688,11.0,135366.684,53.3058,2.417,0.20922552857292792,0.0,0.0,0.0,2008-12-31,41
334,6.0,93.30445094563211,86470.0,0.146,1980000.0,15644392.0,3199843.1903700847,458.52695766381504,0.195,2042292.342952063,0.091,2041379.5198075671,0.7177976910768487,3.0,135976.19,50.4132,3.417,0.6468982633036996,0.0,0.0,0.0,2009-12-31,41
335,8.0,82.73437852549023,77732.0,0.276,2175000.0,20797310.0,2999144.811240126,1716.389523872288,0.363,1606712.5369276258,0.186,1809993.1233788333,2.365,3.0,190898.5,52.4793,4.417,1.0,0.0,0.0,0.0,2010-12-31,41
336,8.0,88.91786354157973,29594.0,0.343,2000000.0,16491270.0,3287940.0815208093,361.6084918327104,0.469,945183.0444555782,0.215,2047501.5871792044,2.365,5.0,219166.65,51.2397,5.417000000000001,1.0,0.0,0.0,0.0,2011-12-31,41
337,6.0,89.94412285321626,30720.0,0.296,2000000.0,15394345.0,3401586.500862024,382.4206705219077,0.406,5368252.172761661,0.186,2151323.6564985737,2.365,0.0,211772.476,52.8926,6.417000000000001,1.0,0.0,0.0,0.0,2012-12-31,41
338,6.0,92.93098046873426,30720.0,0.318,2780417.0,15259245.0,3392470.637396656,298.7353558431506,0.391,6535739.484943614,0.193,2143876.983331397,2.365,5.0,184205.292,52.0661,0.083,1.0,0.0,0.0,0.0,2013-12-31,41
339,6.0,77.31713423954021,95184.0,0.271,1845000.0,12349466.0,3715465.417918768,311.0162250843633,0.336,2586179.443767775,0.162,2618503.228021246,2.365,5.0,233326.909,51.2397,1.083,1.0,0.0,0.0,0.0,2014-12-31,41
340,6.0,92.95351234002983,102000.0,0.198,1878000.0,15782000.0,3380078.1400421476,461.01035382073,0.273,918892.1673123314,0.119,2120012.3678565086,2.365,3.0,243332.4,49.1736,2.083,1.0,0.0,0.0,0.0,2015-12-31,41
341,6.0,88.41263010621715,102000.0,0.203,2034000.0,16476000.0,3308652.2395330775,364.5424844884916,0.282,895458.3970486611,0.121,2056045.2601544159,2.365,0.0,257545.25,51.6529,3.083,1.0,0.0,0.0,0.0,2016-12-31,41
342,6.0,79.9086440729893,104000.0,0.243,2130000.0,18000000.0,3181513.380369636,662.4880126222761,0.341,4800417.616107948,0.149,1948007.3596701564,2.365,4.0,258829.8,55.3719,4.083,1.0,1.0,0.0,0.0,2017-12-31,41
343,6.0,82.8252988226668,115000.0,0.22,2162000.0,19444000.0,3088385.82929591,1755.4536452157693,0.311,282662.87639948406,0.138,1872700.758863131,2.365,0.0,205987.231,56.6116,5.083,1.0,1.0,0.0,0.0,2018-12-31,41
344,6.0,82.58941087472584,114000.0,0.216,2205000.0,19838000.0,3066458.648983348,1478.5042458096275,0.305,176036.73434145682,0.135,1855321.3132381157,2.365,2.0,245029.095,56.6116,6.082999999999999,1.0,1.0,0.0,0.0,2019-12-31,41
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-12-31,30
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-31,30
347,3.0,95.43059403771976,39550.11141155466,0.0499,749700.0,749700.0,631137.7743492492,1446.1531787519611,0.0511,0.0,0.035012819412402904,509960.7176338867,9.846884357698878,0.0,95214.2857,20.2479,5.666699911385773,0.9731189007569546,0.0,0.0,1.000249566856275e-09,2007-12-31,30
348,3.0,95.43234712282272,39750.29976866452,0.0537,754700.0,754700.0,624831.9031286171,1446.4674868148368,0.0553,0.0,0.1343384351514783,504865.5597401985,9.79221978392431,0.0,115166.6667,41.7355,5.666700142461675,0.8830452764230223,0.0,0.0,8.051085560757087e-11,2008-12-31,30
349,3.0,95.43064897922764,39315.57577614298,0.0501,755700.0,755700.0,622798.3363435452,1446.5328905193408,0.0516,0.0,0.0671,503222.43327998783,9.875594265327734,0.0,75550.0,43.8017,5.666699864833365,0.8374903952766289,0.0,0.0,4.7902559750377437e-11,2009-12-31,30
350,3.0,95.43307526903335,40066.519571625206,0.0453,755700.0,755700.0,623911.5825463901,1446.4538757367154,0.0468,0.0,0.0612,504121.93867418065,9.723825735668798,0.0,137972.7273,46.6942,5.666700378343223,0.7722472277899602,0.0,0.0,5.5419486232405075e-12,2010-12-31,30
351,3.0,95.43231261867057,39512.372674271646,0.0481,758200.0,758200.0,619833.2114006177,1446.7250894873755,0.05,0.0,0.0672,500826.60576779605,9.829914333558179,0.0,97312.5,47.9339,5.666699951088724,0.0,0.0,0.0,9.728776090754723e-14,2011-12-31,30
352,3.0,95.43196611630357,39414.64900727489,0.0414,758700.0,758700.0,619010.5290487215,1446.7558931429094,0.043,0.0,0.052,500161.87660784315,9.847817631137504,0.0,88411.1111,50.4132,5.6667,0.0,0.0,0.0,7.755487022491427e-12,2012-12-31,30
353,3.0,95.43191177031387,39404.50045616252,0.0385,758700.0,758700.0,618993.2647312848,1446.7549548908396,0.04,0.0,0.0508,500147.9270011688,9.849813848671312,0.0,87400.0,53.71899999999999,5.6666997436402555,0.0,0.0,0.0,1.7212040105619616e-11,2013-12-31,30
354,3.0,95.43453167009281,39381.6868217039,0.0102,771500.0,771500.0,601861.2798778053,1447.6280386086673,0.0106,0.0,0.0132,486305.2453467845,8.40370985287671,2.0,90988.8889,53.3058,5.6667,0.0,0.0,0.0,1.2997532912362658e-11,2014-12-31,30
355,3.0,95.43057270208378,39530.12919302187,0.0265,750000.0,750000.0,630708.5319805067,1446.1730478481688,0.0275,0.0,0.034,509613.88885053823,9.849972542137696,0.0,93555.5556,52.0661,5.6667,0.0,0.0,0.0,6.267588448425812e-13,2015-12-31,30
356,3.0,95.43117713074506,39687.8276021299,0.0244,750000.0,750000.0,630962.6438626983,1446.165443387821,0.0254,0.0,0.0315,509819.2118133975,9.818598285562295,0.0,107537.5,55.3719,5.6667,0.0,0.0,0.0,5.005337491305173e-11,2016-12-31,30
357,3.0,95.43133481504617,39741.08004153728,0.1302,750000.0,750000.0,631041.8538110991,1446.1586064609535,0.1363,0.0,0.1689,509883.213626903,9.80786505906243,0.0,111875.0,55.3719,5.6667,0.0,0.0,0.0,5.005187844539371e-11,2017-12-31,30
358,3.0,95.97066584229036,64699.67764620964,0.0384,750000.0,1201500.0,0.0,1495.6454143517221,0.0402,0.0,0.1689,0.0,6.664867041901904,0.0,152262.5,54.1322,5.6667,0.0,0.0,0.0,4.6407650630757766e-11,2018-12-31,30
359,3.0,95.43140979710617,39771.242384763056,0.0208,750000.0,750000.0,631085.5038807086,1446.1538318044393,0.0217,0.0,0.1689,509918.48297969333,9.801762408314827,0.0,114262.5,56.1983,5.6667,0.0,0.0,0.0,6.730309128860943e-11,2019-12-31,30
360,3.4439247698449442,77.62569763971463,173061.12940390976,0.25158717408066333,734742.8156531117,1241877.3123716821,1258853.2212250638,374.43530961185013,0.25258235684646896,664080.928001532,2.4915587067852405,825151.2994041292,7.821627312350249,0.05762970429703696,89640.41360429364,19.4215,7.267781929807767,0.9472421758745853,0.0,0.0,0.9999999723879741,2005-12-31,4
361,3.0,76.61561463914462,1902574.415393899,0.01638603914982654,600253.3469987144,2319302.377122899,2241691.444678553,105.3159070871694,0.08274216430051701,3200783.301880518,0.177499416218261,1469380.6849376308,0.0,0.0028029330458279886,118090.58460670496,43.3884,7.991926870628197,0.30449429173539544,0.6955057387099814,0.0,0.8137481289444971,2006-12-31,4
362,4.0,91.79104729487622,637066.247658939,0.0645,1009000.0,4466000.0,197248.1186108708,577.4276026359095,0.20104939377852674,927495.9398532942,0.3165,179713.80599085166,1.287052116730515,1.0,47200.0,46.6942,2.8289455092704783,0.9999993820361064,0.0,0.0,1.3483627491316785e-09,2007-12-31,4
363,4.0,91.2892430474843,1604687.1325518775,0.0574,1014000.0,4303000.0,715095.9846791001,745.3015477745009,0.0582,592041.5956156792,0.2939,646418.1342719625,2.5364293599475736,0.0,47333.3333,48.7603,5.81197236567822,0.9999996555832923,0.0,0.0,2.7395879226370785e-10,2008-12-31,4
364,4.0,96.50883120406205,94451.06654683386,0.0687,1024000.0,4942000.0,333349.26371819165,971.6964001903225,0.0698,243910.2001247629,0.3156,269346.94239104056,0.0,1.0,50454.5455,45.8678,3.6271000652393672,0.9999994128601192,0.0,0.0,1.6172620247629096e-09,2009-12-31,4
365,4.0,93.89569688282768,48699.1528760674,0.0395,1097000.0,3366000.0,0.0,1217.4519439761586,0.0401,177183.331983564,0.1892,0.0,0.2869175092252498,0.0,58181.8182,45.8678,3.5799215759415843,1.0,0.0,0.0,3.3493950286471106e-10,2010-12-31,4
366,4.0,92.08932294491984,435984.9745940669,0.0455,1060000.0,3990000.0,685869.8148322764,542.4957539522583,0.0465,450077.4641037511,0.2254,609413.8897918544,1.1124894110148738,0.0,54666.6667,47.5207,2.9284423648876072,1.0,0.0,0.0,2.2096290922805933e-11,2011-12-31,4
367,4.0,93.13357315789682,10875.074914375038,0.0406,1080000.0,4057500.0,923531.9967693945,652.4844575119274,0.0414,521378.23664898466,0.1964,820618.085978339,0.956485018299042,1.0,60500.0,52.0661,2.52069395051538,1.0,0.0,0.0,1.9492152936518164e-11,2012-12-31,4
368,4.0,94.60905410682051,9000.0,0.0436,1100000.0,4114800.0,614782.3588669443,1248.7110206877871,0.0445,557453.4791738687,0.2066,496745.50574903894,0.3236073606231103,0.0,61700.0,54.5455,2.397572235094938,1.0,0.0,0.0,6.783051298642898e-10,2013-12-31,4
369,4.0,90.03136690242223,9000.0,0.0427,1100000.0,3903600.0,229005.48157978142,1707.3217231713372,0.0434,320951.4567433821,0.2091,185036.93563411268,0.22960326457877947,0.0,70300.0,50.0,2.58495717869299,1.0,0.0,0.0,9.278419342063202e-10,2014-12-31,4
370,6.0,93.79209652517088,9000.0,0.0378,1100000.0,4239450.0,643870.1315659265,1186.5356228789133,0.0383,637414.847312992,0.1711,520248.49042657454,2.8800508695704212,0.0,71000.0,56.1983,3.787757365313646,1.0,0.0,0.0,2.1111920091955607e-09,2015-12-31,4
371,4.0,94.68219932294856,10000.0,0.0327,1175000.0,4235000.0,888301.7372884133,1231.6788782812637,0.0331,1068915.6680035077,0.1362,717749.7684877185,3.030195888865777,0.0,78555.5556,57.0248,2.6701959130717134,1.0,0.0,0.0,1.5263421434910266e-09,2016-12-31,4
372,4.0,95.64481309715357,10000.0,0.0234,1275000.0,3418000.0,572434.3573396504,1275.460269642571,0.0236,207069.19510255757,0.0991,462528.2268490608,0.0,0.0,72597.5401,57.0248,2.9087882490643473,1.0,0.0,0.0,1.5038995636494014e-09,2017-12-31,4
373,4.0,95.96620434300227,10000.0,0.0217,1325000.0,3276000.0,615544.7061672184,1460.8942879176373,0.022,3447.418348494444,0.0936,497361.4840538312,0.0,0.0,82298.9336,57.8512,2.9999998411395588,1.0,0.0,0.0,2.318856543020124e-09,2018-12-31,4
374,4.0,97.71984489369231,10.0,0.0,1325.0,3331.0,1067383.3578869936,1437.4769824100697,0.022,22332.193076315452,0.0001,862448.1140267,0.0,0.0,79619.6915,55.7851,5.666699712585243,1.0,0.0,0.0,2.549493424627052e-11,2019-12-31,4
375,4.000012021364697,77.71774677348317,196534.15579598767,1.3329991039639346,512510.3172388458,2594384.874890319,1331960.29285696,378.05049724607164,1.3329992190879365,228944.60561274298,2.6869999240105362,873071.4176002637,7.578000473335602,3.54777949205654e-07,60000.027357395425,21.4876,8.58299945849607,1.000000039022386,0.0,0.0,1.0,2005-12-31,23
